Path,Size
/pub2/ndp026c/land_198707_199202/JAN90L.Z,28372806
/pub2/ndp026c/land_198707_199202/JAN91L.Z,27784985
/pub2/ndp026c/land_198707_199202/JAN92L.Z,25051883
/pub2/ndp026c/land_198707_199202/JUL87L.Z,27764879
/pub2/ndp026c/land_198707_199202/JUL88L.Z,28172699
/pub2/ndp026c/land_198707_199202/JUL89L.Z,27720378
/pub2/ndp026c/land_198707_199202/JUL90L.Z,28083978
/pub2/ndp026c/land_198707_199202/JUL91L.Z,27035203
/pub2/ndp026c/land_198707_199202/JUN88L.Z,27665187
/pub2/ndp026c/land_198707_199202/JUN89L.Z,26648597
/pub2/ndp026c/land_198707_199202/JUN90L.Z,27653691
/pub2/ndp026c/land_198707_199202/JUN91L.Z,25813201
/pub2/ndp026c/land_198707_199202/MAR88L.Z,28538399
/pub2/ndp026c/land_198707_199202/MAR89L.Z,28396333
/pub2/ndp026c/land_198707_199202/MAR90L.Z,28499935
/pub2/ndp026c/land_198707_199202/MAR91L.Z,27416951
/pub2/ndp026c/land_198707_199202/MAY88L.Z,28766489
/pub2/ndp026c/land_198707_199202/MAY89L.Z,28511943
/pub2/ndp026c/land_198707_199202/MAY90L.Z,28265933
/pub2/ndp026c/land_198707_199202/MAY91L.Z,27525985
/pub2/ndp026c/land_198707_199202/NOV87L.Z,28057423
/pub2/ndp026c/land_198707_199202/NOV88L.Z,27940924
/pub2/ndp026c/land_198707_199202/NOV89L.Z,27848101
/pub2/ndp026c/land_198707_199202/NOV90L.Z,27478261
/pub2/ndp026c/land_198707_199202/NOV91L.Z,25067233
/pub2/ndp026c/land_198707_199202/OCT87L.Z,27084371
/pub2/ndp026c/land_198707_199202/OCT88L.Z,28828479
/pub2/ndp026c/land_198707_199202/OCT89L.Z,28758469
/pub2/ndp026c/land_198707_199202/OCT90L.Z,28131029
/pub2/ndp026c/land_198707_199202/OCT91L.Z,26340416
/pub2/ndp026c/land_198707_199202/SEP87L.Z,27876861
/pub2/ndp026c/land_198707_199202/SEP88L.Z,27722268
/pub2/ndp026c/land_198707_199202/SEP89L.Z,27434179
/pub2/ndp026c/land_198707_199202/SEP90L.Z,26844949
/pub2/ndp026c/land_198707_199202/SEP91L.Z,25662325
/pub2/ndp026c/land_199203_199612/APR92L.Z,24041687
/pub2/ndp026c/land_199203_199612/APR93L.Z,25400991
/pub2/ndp026c/land_199203_199612/APR94L.Z,25753785
/pub2/ndp026c/land_199203_199612/APR95L.Z,29798567
/pub2/ndp026c/land_199203_199612/APR96L.Z,29418051
/pub2/ndp026c/land_199203_199612/AUG92L.Z,26169645
/pub2/ndp026c/land_199203_199612/AUG93L.Z,25815309
/pub2/ndp026c/land_199203_199612/AUG94L.Z,27969252
/pub2/ndp026c/land_199203_199612/AUG95L.Z,30124012
/pub2/ndp026c/land_199203_199612/AUG96L.Z,29664927
/pub2/ndp026c/land_199203_199612/DEC92L.Z,26360871
/pub2/ndp026c/land_199203_199612/DEC93L.Z,26584722
/pub2/ndp026c/land_199203_199612/DEC94L.Z,28629745
/pub2/ndp026c/land_199203_199612/DEC95L.Z,30436041
/pub2/ndp026c/land_199203_199612/DEC96L.Z,30159689
/pub2/ndp026c/land_199203_199612/FEB93L.Z,23867699
/pub2/ndp026c/land_199203_199612/FEB94L.Z,23951606
/pub2/ndp026c/land_199203_199612/FEB95L.Z,25701706
/pub2/ndp026c/land_199203_199612/FEB96L.Z,28436541
/pub2/ndp026c/land_199203_199612/JAN93L.Z,25798233
/pub2/ndp026c/land_199203_199612/JAN94L.Z,26408555
/pub2/ndp026c/land_199203_199612/JAN95L.Z,28485649
/pub2/ndp026c/land_199203_199612/JAN96L.Z,30616127
/pub2/ndp026c/land_199203_199612/JUL92L.Z,25584126
/pub2/ndp026c/land_199203_199612/JUL93L.Z,25719841
/pub2/ndp026c/land_199203_199612/JUL94L.Z,26772775
/pub2/ndp026c/land_199203_199612/JUL95L.Z,30013431
/pub2/ndp026c/land_199203_199612/JUL96L.Z,29996487
/pub2/ndp026c/land_199203_199612/JUN92L.Z,25041421
/pub2/ndp026c/land_199203_199612/JUN93L.Z,25272367
/pub2/ndp026c/land_199203_199612/JUN94L.Z,26283019
/pub2/ndp026c/land_199203_199612/JUN95L.Z,29745805
/pub2/ndp026c/land_199203_199612/JUN96L.Z,28922691
/pub2/ndp026c/land_199203_199612/MAR92L.Z,25605996
/pub2/ndp026c/land_199203_199612/MAR93L.Z,26124625
/pub2/ndp026c/land_199203_199612/MAR94L.Z,26746739
/pub2/ndp026c/land_199203_199612/MAR95L.Z,28672411
/pub2/ndp026c/land_199203_199612/MAR96L.Z,30291445
/pub2/ndp026c/land_199203_199612/MAY92L.Z,25254943
/pub2/ndp026c/land_199203_199612/MAY93L.Z,26321723
/pub2/ndp026c/land_199203_199612/MAY94L.Z,27233315
/pub2/ndp026c/land_199203_199612/MAY95L.Z,31763039
/pub2/ndp026c/land_199203_199612/MAY96L.Z,30447965
/pub2/ndp026c/land_199203_199612/NOV92L.Z,25558380
/pub2/ndp026c/land_199203_199612/NOV93L.Z,25778045
/pub2/ndp026c/land_199203_199612/NOV94L.Z,27521397
/pub2/ndp026c/land_199203_199612/NOV95L.Z,29255733
/pub2/ndp026c/land_199203_199612/NOV96L.Z,29551533
/pub2/ndp026c/land_199203_199612/OCT92L.Z,26601679
/pub2/ndp026c/land_199203_199612/OCT93L.Z,26394575
/pub2/ndp026c/land_199203_199612/OCT94L.Z,28047187
/pub2/ndp026c/land_199203_199612/OCT95L.Z,30262903
/pub2/ndp026c/land_199203_199612/OCT96L.Z,29875210
/pub2/ndp026c/land_199203_199612/SEP92L.Z,25439170
/pub2/ndp026c/land_199203_199612/SEP93L.Z,25112389
/pub2/ndp026c/land_199203_199612/SEP94L.Z,27485426
/pub2/ndp026c/land_199203_199612/SEP95L.Z,29053781
/pub2/ndp026c/land_199203_199612/SEP96L.Z,28763969
/pub2/ndp026c/land_199701_200912/APR00L.Z,11051131
/pub2/ndp026c/land_199701_200912/APR01L.Z,11316976
/pub2/ndp026c/land_199701_200912/APR02L.Z,11062559
/pub2/ndp026c/land_199701_200912/APR03L.Z,10722243
/pub2/ndp026c/land_199701_200912/APR04L.Z,10355919
/pub2/ndp026c/land_199701_200912/APR05L.Z,10587535
/pub2/ndp026c/land_199701_200912/APR06L.Z,9877225
/pub2/ndp026c/land_199701_200912/APR07L.Z,9845301
/pub2/ndp026c/land_199701_200912/APR08L.Z,9888621
/pub2/ndp026c/land_199701_200912/APR09L.Z,9806381
/pub2/ndp026c/land_199701_200912/APR97L.Z,11275547
/pub2/ndp026c/land_199701_200912/APR98L.Z,10400859
/pub2/ndp026c/land_199701_200912/APR99L.Z,10292053
/pub2/ndp026c/land_199701_200912/AUG00L.Z,11007979
/pub2/ndp026c/land_199701_200912/AUG01L.Z,10705031
/pub2/ndp026c/land_199701_200912/AUG02L.Z,11088013
/pub2/ndp026c/land_199701_200912/AUG03L.Z,10718331
/pub2/ndp026c/land_199701_200912/AUG04L.Z,10688423
/pub2/ndp026c/land_199701_200912/AUG05L.Z,10606339
/pub2/ndp026c/land_199701_200912/AUG06L.Z,9855923
/pub2/ndp026c/land_199701_200912/AUG07L.Z,9840833
/pub2/ndp026c/land_199701_200912/AUG08L.Z,9864660
/pub2/ndp026c/land_199701_200912/AUG09L.Z,9872446
/pub2/ndp026c/land_199701_200912/AUG97L.Z,10909299
/pub2/ndp026c/land_199701_200912/AUG98L.Z,9952147
/pub2/ndp026c/land_199701_200912/AUG99L.Z,10207407
/pub2/ndp026c/land_199701_200912/DEC00L.Z,11142777
/pub2/ndp026c/land_199701_200912/DEC01L.Z,11238417
/pub2/ndp026c/land_199701_200912/DEC02L.Z,10731001
/pub2/ndp026c/land_199701_200912/DEC03L.Z,10531029
/pub2/ndp026c/land_199701_200912/DEC04L.Z,10209611
/pub2/ndp026c/land_199701_200912/DEC05L.Z,10165259
/pub2/ndp026c/land_199701_200912/DEC06L.Z,9667975
/pub2/ndp026c/land_199701_200912/DEC07L.Z,10396661
/pub2/ndp026c/land_199701_200912/DEC08L.Z,9780720
/pub2/ndp026c/land_199701_200912/DEC09L.Z,9719993
/pub2/ndp026c/land_199701_200912/DEC97L.Z,10523425
/pub2/ndp026c/land_199701_200912/DEC98L.Z,10183904
/pub2/ndp026c/land_199701_200912/DEC99L.Z,11866103
/pub2/ndp026c/land_199701_200912/FEB00L.Z,11444623
/pub2/ndp026c/land_199701_200912/FEB01L.Z,10769582
/pub2/ndp026c/land_199701_200912/FEB02L.Z,10396807
/pub2/ndp026c/land_199701_200912/FEB03L.Z,9694811
/pub2/ndp026c/land_199701_200912/FEB04L.Z,9971237
/pub2/ndp026c/land_199701_200912/FEB05L.Z,9582047
/pub2/ndp026c/land_199701_200912/FEB06L.Z,9036959
/pub2/ndp026c/land_199701_200912/FEB07L.Z,9036945
/pub2/ndp026c/land_199701_200912/FEB08L.Z,9116037
/pub2/ndp026c/land_199701_200912/FEB09L.Z,8891199
/pub2/ndp026c/land_199701_200912/FEB97L.Z,10689610
/pub2/ndp026c/land_199701_200912/FEB98L.Z,9773957
/pub2/ndp026c/land_199701_200912/FEB99L.Z,9146141
/pub2/ndp026c/land_199701_200912/JAN00L.Z,11890677
/pub2/ndp026c/land_199701_200912/JAN01L.Z,11089791
/pub2/ndp026c/land_199701_200912/JAN02L.Z,11287398
/pub2/ndp026c/land_199701_200912/JAN03L.Z,10904651
/pub2/ndp026c/land_199701_200912/JAN04L.Z,10483807
/pub2/ndp026c/land_199701_200912/JAN05L.Z,10439715
/pub2/ndp026c/land_199701_200912/JAN06L.Z,9941121
/pub2/ndp026c/land_199701_200912/JAN07L.Z,9977636
/pub2/ndp026c/land_199701_200912/JAN08L.Z,10023403
/pub2/ndp026c/land_199701_200912/JAN09L.Z,9818412
/pub2/ndp026c/land_199701_200912/JAN97L.Z,11513142
/pub2/ndp026c/land_199701_200912/JAN98L.Z,9804186
/pub2/ndp026c/land_199701_200912/JAN99L.Z,9523483
/pub2/ndp026c/land_199701_200912/JUL00L.Z,11125426
/pub2/ndp026c/land_199701_200912/JUL01L.Z,11382373
/pub2/ndp026c/land_199701_200912/JUL02L.Z,11144605
/pub2/ndp026c/land_199701_200912/JUL03L.Z,10746437
/pub2/ndp026c/land_199701_200912/JUL04L.Z,10372958
/pub2/ndp026c/land_199701_200912/JUL05L.Z,10198273
/pub2/ndp026c/land_199701_200912/JUL06L.Z,9918212
/pub2/ndp026c/land_199701_200912/JUL07L.Z,9992442
/pub2/ndp026c/land_199701_200912/JUL08L.Z,10113153
/pub2/ndp026c/land_199701_200912/JUL09L.Z,9743421
/pub2/ndp026c/land_199701_200912/JUL97L.Z,10985675
/pub2/ndp026c/land_199701_200912/JUL98L.Z,10502403
/pub2/ndp026c/land_199701_200912/JUL99L.Z,10153321
/pub2/ndp026c/land_199701_200912/JUN00L.Z,11122085
/pub2/ndp026c/land_199701_200912/JUN01L.Z,10945794
/pub2/ndp026c/land_199701_200912/JUN02L.Z,10745392
/pub2/ndp026c/land_199701_200912/JUN03L.Z,10995639
/pub2/ndp026c/land_199701_200912/JUN04L.Z,10215101
/pub2/ndp026c/land_199701_200912/JUN05L.Z,10030955
/pub2/ndp026c/land_199701_200912/JUN06L.Z,9774627
/pub2/ndp026c/land_199701_200912/JUN07L.Z,9885311
/pub2/ndp026c/land_199701_200912/JUN08L.Z,9873887
/pub2/ndp026c/land_199701_200912/JUN09L.Z,9640001
/pub2/ndp026c/land_199701_200912/JUN97L.Z,10812711
/pub2/ndp026c/land_199701_200912/JUN98L.Z,10300391
/pub2/ndp026c/land_199701_200912/JUN99L.Z,10102963
/pub2/ndp026c/land_199701_200912/MAR00L.Z,11979820
/pub2/ndp026c/land_199701_200912/MAR01L.Z,11886687
/pub2/ndp026c/land_199701_200912/MAR02L.Z,11430221
/pub2/ndp026c/land_199701_200912/MAR03L.Z,10858157
/pub2/ndp026c/land_199701_200912/MAR04L.Z,10676239
/pub2/ndp026c/land_199701_200912/MAR05L.Z,10732221
/pub2/ndp026c/land_199701_200912/MAR06L.Z,10259551
/pub2/ndp026c/land_199701_200912/MAR07L.Z,9470887
/pub2/ndp026c/land_199701_200912/MAR08L.Z,10089945
/pub2/ndp026c/land_199701_200912/MAR09L.Z,9909189
/pub2/ndp026c/land_199701_200912/MAR97L.Z,11588443
/pub2/ndp026c/land_199701_200912/MAR98L.Z,10976883
/pub2/ndp026c/land_199701_200912/MAR99L.Z,10319775
/pub2/ndp026c/land_199701_200912/MAY00L.Z,11407587
/pub2/ndp026c/land_199701_200912/MAY01L.Z,11518659
/pub2/ndp026c/land_199701_200912/MAY02L.Z,11579637
/pub2/ndp026c/land_199701_200912/MAY03L.Z,11072787
/pub2/ndp026c/land_199701_200912/MAY04L.Z,10562736
/pub2/ndp026c/land_199701_200912/MAY05L.Z,11112179
/pub2/ndp026c/land_199701_200912/MAY06L.Z,10021579
/pub2/ndp026c/land_199701_200912/MAY07L.Z,10174799
/pub2/ndp026c/land_199701_200912/MAY08L.Z,9991077
/pub2/ndp026c/land_199701_200912/MAY09L.Z,10180346
/pub2/ndp026c/land_199701_200912/MAY97L.Z,11421821
/pub2/ndp026c/land_199701_200912/MAY98L.Z,10663981
/pub2/ndp026c/land_199701_200912/MAY99L.Z,10404543
/pub2/ndp026c/land_199701_200912/NOV00L.Z,10753069
/pub2/ndp026c/land_199701_200912/NOV01L.Z,11262511
/pub2/ndp026c/land_199701_200912/NOV02L.Z,10694035
/pub2/ndp026c/land_199701_200912/NOV03L.Z,10317867
/pub2/ndp026c/land_199701_200912/NOV04L.Z,10190173
/pub2/ndp026c/land_199701_200912/NOV05L.Z,10236621
/pub2/ndp026c/land_199701_200912/NOV06L.Z,9722721
/pub2/ndp026c/land_199701_200912/NOV07L.Z,9504875
/pub2/ndp026c/land_199701_200912/NOV08L.Z,9712493
/pub2/ndp026c/land_199701_200912/NOV09L.Z,9660139
/pub2/ndp026c/land_199701_200912/NOV97L.Z,10606409
/pub2/ndp026c/land_199701_200912/NOV98L.Z,9620547
/pub2/ndp026c/land_199701_200912/NOV99L.Z,11910720
/pub2/ndp026c/land_199701_200912/OCT00L.Z,11323145
/pub2/ndp026c/land_199701_200912/OCT01L.Z,11459579
/pub2/ndp026c/land_199701_200912/OCT02L.Z,10738233
/pub2/ndp026c/land_199701_200912/OCT03L.Z,10809071
/pub2/ndp026c/land_199701_200912/OCT04L.Z,10487299
/pub2/ndp026c/land_199701_200912/OCT05L.Z,10656179
/pub2/ndp026c/land_199701_200912/OCT06L.Z,10082981
/pub2/ndp026c/land_199701_200912/OCT07L.Z,9916123
/pub2/ndp026c/land_199701_200912/OCT08L.Z,10138303
/pub2/ndp026c/land_199701_200912/OCT09L.Z,10088955
/pub2/ndp026c/land_199701_200912/OCT97L.Z,10824283
/pub2/ndp026c/land_199701_200912/OCT98L.Z,10276117
/pub2/ndp026c/land_199701_200912/OCT99L.Z,12323863
/pub2/ndp026c/land_199701_200912/SEP00L.Z,10802655
/pub2/ndp026c/land_199701_200912/SEP01L.Z,10270711
/pub2/ndp026c/land_199701_200912/SEP02L.Z,10779179
/pub2/ndp026c/land_199701_200912/SEP03L.Z,10307081
/pub2/ndp026c/land_199701_200912/SEP04L.Z,10303379
/pub2/ndp026c/land_199701_200912/SEP05L.Z,10587268
/pub2/ndp026c/land_199701_200912/SEP06L.Z,9557979
/pub2/ndp026c/land_199701_200912/SEP07L.Z,9596793
/pub2/ndp026c/land_199701_200912/SEP08L.Z,9819117
/pub2/ndp026c/land_199701_200912/SEP09L.Z,9778317
/pub2/ndp026c/land_199701_200912/SEP97L.Z,10928407
/pub2/ndp026c/land_199701_200912/SEP98L.Z,10178301
/pub2/ndp026c/land_199701_200912/SEP99L.Z,10318237
/pub2/ndp026c/ndp026c.pdf,5239342
/pub2/ndp026c/ndp026c.txt,105353
/pub2/ndp026c/ndp026c_readme.txt,21350
/pub2/ndp026c/ship_195112_199712/APR52O.Z,1678999
/pub2/ndp026c/ship_195112_199712/APR53O.Z,1723859
/pub2/ndp026c/ship_195112_199712/APR54O.Z,1721083
/pub2/ndp026c/ship_195112_199712/APR55O.Z,1800597
/pub2/ndp026c/ship_195112_199712/APR56O.Z,1865093
/pub2/ndp026c/ship_195112_199712/APR57O.Z,2147359
/pub2/ndp026c/ship_195112_199712/APR58O.Z,2389067
/pub2/ndp026c/ship_195112_199712/APR59O.Z,2285878
/pub2/ndp026c/ship_195112_199712/APR60O.Z,2447217
/pub2/ndp026c/ship_195112_199712/APR61O.Z,2344101
/pub2/ndp026c/ship_195112_199712/APR62O.Z,2225383
/pub2/ndp026c/ship_195112_199712/APR63O.Z,2215243
/pub2/ndp026c/ship_195112_199712/APR64O.Z,2958967
/pub2/ndp026c/ship_195112_199712/APR65O.Z,3451419
/pub2/ndp026c/ship_195112_199712/APR66O.Z,3589791
/pub2/ndp026c/ship_195112_199712/APR67O.Z,4477995
/pub2/ndp026c/ship_195112_199712/APR68O.Z,4369541
/pub2/ndp026c/ship_195112_199712/APR69O.Z,4043641
/pub2/ndp026c/ship_195112_199712/APR70O.Z,3573792
/pub2/ndp026c/ship_195112_199712/APR71O.Z,3347687
/pub2/ndp026c/ship_195112_199712/APR72O.Z,3391687
/pub2/ndp026c/ship_195112_199712/APR73O.Z,3648399
/pub2/ndp026c/ship_195112_199712/APR74O.Z,2904113
/pub2/ndp026c/ship_195112_199712/APR75O.Z,3544000
/pub2/ndp026c/ship_195112_199712/APR76O.Z,3309704
/pub2/ndp026c/ship_195112_199712/APR77O.Z,3341637
/pub2/ndp026c/ship_195112_199712/APR78O.Z,3369035
/pub2/ndp026c/ship_195112_199712/APR79O.Z,3895607
/pub2/ndp026c/ship_195112_199712/APR80O.Z,4401557
/pub2/ndp026c/ship_195112_199712/APR81O.Z,4365651
/pub2/ndp026c/ship_195112_199712/APR82O.Z,4291430
/pub2/ndp026c/ship_195112_199712/APR83O.Z,4214597
/pub2/ndp026c/ship_195112_199712/APR84O.Z,4302389
/pub2/ndp026c/ship_195112_199712/APR85O.Z,4353803
/pub2/ndp026c/ship_195112_199712/APR86O.Z,4456843
/pub2/ndp026c/ship_195112_199712/APR87O.Z,4215885
/pub2/ndp026c/ship_195112_199712/APR88O.Z,4046223
/pub2/ndp026c/ship_195112_199712/APR89O.Z,3242869
/pub2/ndp026c/ship_195112_199712/APR90O.Z,3713767
/pub2/ndp026c/ship_195112_199712/APR91O.Z,3188530
/pub2/ndp026c/ship_195112_199712/APR92O.Z,2883311
/pub2/ndp026c/ship_195112_199712/APR93O.Z,2763365
/pub2/ndp026c/ship_195112_199712/APR94O.Z,2681660
/pub2/ndp026c/ship_195112_199712/APR95O.Z,2496407
/pub2/ndp026c/ship_195112_199712/APR96O.Z,2499079
/pub2/ndp026c/ship_195112_199712/APR97O.Z,2384833
/pub2/ndp026c/ship_195112_199712/AUG52O.Z,1697036
/pub2/ndp026c/ship_195112_199712/AUG53O.Z,1881935
/pub2/ndp026c/ship_195112_199712/AUG54O.Z,1797010
/pub2/ndp026c/ship_195112_199712/AUG55O.Z,1955483
/pub2/ndp026c/ship_195112_199712/AUG56O.Z,2183248
/pub2/ndp026c/ship_195112_199712/AUG57O.Z,2457137
/pub2/ndp026c/ship_195112_199712/AUG58O.Z,2682641
/pub2/ndp026c/ship_195112_199712/AUG59O.Z,2564614
/pub2/ndp026c/ship_195112_199712/AUG60O.Z,2684105
/pub2/ndp026c/ship_195112_199712/AUG61O.Z,2240631
/pub2/ndp026c/ship_195112_199712/AUG62O.Z,1617393
/pub2/ndp026c/ship_195112_199712/AUG63O.Z,2237491
/pub2/ndp026c/ship_195112_199712/AUG64O.Z,3230285
/pub2/ndp026c/ship_195112_199712/AUG65O.Z,3556002
/pub2/ndp026c/ship_195112_199712/AUG66O.Z,3910565
/pub2/ndp026c/ship_195112_199712/AUG67O.Z,4983989
/pub2/ndp026c/ship_195112_199712/AUG68O.Z,4583546
/pub2/ndp026c/ship_195112_199712/AUG69O.Z,3393237
/pub2/ndp026c/ship_195112_199712/AUG70O.Z,3727447
/pub2/ndp026c/ship_195112_199712/AUG71O.Z,3478171
/pub2/ndp026c/ship_195112_199712/AUG72O.Z,3465963
/pub2/ndp026c/ship_195112_199712/AUG73O.Z,3636931
/pub2/ndp026c/ship_195112_199712/AUG74O.Z,3548862
/pub2/ndp026c/ship_195112_199712/AUG75O.Z,3582667
/pub2/ndp026c/ship_195112_199712/AUG76O.Z,3424205
/pub2/ndp026c/ship_195112_199712/AUG77O.Z,3382571
/pub2/ndp026c/ship_195112_199712/AUG78O.Z,3575651
/pub2/ndp026c/ship_195112_199712/AUG79O.Z,4044633
/pub2/ndp026c/ship_195112_199712/AUG80O.Z,4477263
/pub2/ndp026c/ship_195112_199712/AUG81O.Z,4319608
/pub2/ndp026c/ship_195112_199712/AUG82O.Z,4166029
/pub2/ndp026c/ship_195112_199712/AUG83O.Z,4355809
/pub2/ndp026c/ship_195112_199712/AUG84O.Z,4267205
/pub2/ndp026c/ship_195112_199712/AUG85O.Z,4494069
/pub2/ndp026c/ship_195112_199712/AUG86O.Z,4476457
/pub2/ndp026c/ship_195112_199712/AUG87O.Z,4312204
/pub2/ndp026c/ship_195112_199712/AUG88O.Z,4051604
/pub2/ndp026c/ship_195112_199712/AUG89O.Z,3318401
/pub2/ndp026c/ship_195112_199712/AUG90O.Z,3788929
/pub2/ndp026c/ship_195112_199712/AUG91O.Z,3173046
/pub2/ndp026c/ship_195112_199712/AUG92O.Z,2998153
/pub2/ndp026c/ship_195112_199712/AUG93O.Z,2832297
/pub2/ndp026c/ship_195112_199712/AUG94O.Z,2824304
/pub2/ndp026c/ship_195112_199712/AUG95O.Z,2636185
/pub2/ndp026c/ship_195112_199712/AUG96O.Z,2578980
/pub2/ndp026c/ship_195112_199712/AUG97O.Z,2372475
/pub2/ndp026c/ship_195112_199712/DEC51O.Z,1565749
/pub2/ndp026c/ship_195112_199712/DEC52O.Z,1713859
/pub2/ndp026c/ship_195112_199712/DEC53O.Z,1806378
/pub2/ndp026c/ship_195112_199712/DEC54O.Z,1800813
/pub2/ndp026c/ship_195112_199712/DEC55O.Z,1858731
/pub2/ndp026c/ship_195112_199712/DEC56O.Z,2147153
/pub2/ndp026c/ship_195112_199712/DEC57O.Z,2382783
/pub2/ndp026c/ship_195112_199712/DEC58O.Z,2483345
/pub2/ndp026c/ship_195112_199712/DEC59O.Z,2562988
/pub2/ndp026c/ship_195112_199712/DEC60O.Z,2656364
/pub2/ndp026c/ship_195112_199712/DEC61O.Z,2222939
/pub2/ndp026c/ship_195112_199712/DEC62O.Z,1580303
/pub2/ndp026c/ship_195112_199712/DEC63O.Z,2152337
/pub2/ndp026c/ship_195112_199712/DEC64O.Z,2930633
/pub2/ndp026c/ship_195112_199712/DEC65O.Z,3189106
/pub2/ndp026c/ship_195112_199712/DEC66O.Z,3868509
/pub2/ndp026c/ship_195112_199712/DEC67O.Z,4439119
/pub2/ndp026c/ship_195112_199712/DEC68O.Z,4119041
/pub2/ndp026c/ship_195112_199712/DEC69O.Z,2917415
/pub2/ndp026c/ship_195112_199712/DEC70O.Z,3382487
/pub2/ndp026c/ship_195112_199712/DEC71O.Z,2945817
/pub2/ndp026c/ship_195112_199712/DEC72O.Z,3061159
/pub2/ndp026c/ship_195112_199712/DEC73O.Z,3235349
/pub2/ndp026c/ship_195112_199712/DEC74O.Z,3270957
/pub2/ndp026c/ship_195112_199712/DEC75O.Z,3266055
/pub2/ndp026c/ship_195112_199712/DEC76O.Z,3279569
/pub2/ndp026c/ship_195112_199712/DEC77O.Z,3214545
/pub2/ndp026c/ship_195112_199712/DEC78O.Z,3773323
/pub2/ndp026c/ship_195112_199712/DEC79O.Z,3141201
/pub2/ndp026c/ship_195112_199712/DEC80O.Z,4011029
/pub2/ndp026c/ship_195112_199712/DEC81O.Z,4010001
/pub2/ndp026c/ship_195112_199712/DEC82O.Z,3913984
/pub2/ndp026c/ship_195112_199712/DEC83O.Z,4178268
/pub2/ndp026c/ship_195112_199712/DEC84O.Z,4211190
/pub2/ndp026c/ship_195112_199712/DEC85O.Z,4053756
/pub2/ndp026c/ship_195112_199712/DEC86O.Z,3839055
/pub2/ndp026c/ship_195112_199712/DEC87O.Z,4019891
/pub2/ndp026c/ship_195112_199712/DEC88O.Z,3434162
/pub2/ndp026c/ship_195112_199712/DEC89O.Z,2964659
/pub2/ndp026c/ship_195112_199712/DEC90O.Z,3423828
/pub2/ndp026c/ship_195112_199712/DEC91O.Z,2717899
/pub2/ndp026c/ship_195112_199712/DEC92O.Z,2582651
/pub2/ndp026c/ship_195112_199712/DEC93O.Z,2468959
/pub2/ndp026c/ship_195112_199712/DEC94O.Z,2467345
/pub2/ndp026c/ship_195112_199712/DEC95O.Z,2359045
/pub2/ndp026c/ship_195112_199712/DEC96O.Z,2337963
/pub2/ndp026c/ship_195112_199712/DEC97O.Z,2077537
/pub2/ndp026c/ship_195112_199712/FEB52O.Z,1645123
/pub2/ndp026c/ship_195112_199712/FEB53O.Z,1672045
/pub2/ndp026c/ship_195112_199712/FEB54O.Z,1629419
/pub2/ndp026c/ship_195112_199712/FEB55O.Z,1773375
/pub2/ndp026c/ship_195112_199712/FEB56O.Z,1754497
/pub2/ndp026c/ship_195112_199712/FEB57O.Z,2054970
/pub2/ndp026c/ship_195112_199712/FEB58O.Z,2135993
/pub2/ndp026c/ship_195112_199712/FEB59O.Z,2248153
/pub2/ndp026c/ship_195112_199712/FEB60O.Z,2516633
/pub2/ndp026c/ship_195112_199712/FEB61O.Z,2293270
/pub2/ndp026c/ship_195112_199712/FEB62O.Z,2129789
/pub2/ndp026c/ship_195112_199712/FEB63O.Z,1944953
/pub2/ndp026c/ship_195112_199712/FEB64O.Z,2844413
/pub2/ndp026c/ship_195112_199712/FEB65O.Z,2926082
/pub2/ndp026c/ship_195112_199712/FEB66O.Z,3368337
/pub2/ndp026c/ship_195112_199712/FEB67O.Z,4236989
/pub2/ndp026c/ship_195112_199712/FEB68O.Z,4486675
/pub2/ndp026c/ship_195112_199712/FEB69O.Z,3788456
/pub2/ndp026c/ship_195112_199712/FEB70O.Z,3147845
/pub2/ndp026c/ship_195112_199712/FEB71O.Z,2767279
/pub2/ndp026c/ship_195112_199712/FEB72O.Z,2939223
/pub2/ndp026c/ship_195112_199712/FEB73O.Z,3339179
/pub2/ndp026c/ship_195112_199712/FEB74O.Z,2962285
/pub2/ndp026c/ship_195112_199712/FEB75O.Z,3167967
/pub2/ndp026c/ship_195112_199712/FEB76O.Z,3210093
/pub2/ndp026c/ship_195112_199712/FEB77O.Z,3114833
/pub2/ndp026c/ship_195112_199712/FEB78O.Z,3115795
/pub2/ndp026c/ship_195112_199712/FEB79O.Z,3676736
/pub2/ndp026c/ship_195112_199712/FEB80O.Z,4103733
/pub2/ndp026c/ship_195112_199712/FEB81O.Z,3876857
/pub2/ndp026c/ship_195112_199712/FEB82O.Z,3797911
/pub2/ndp026c/ship_195112_199712/FEB83O.Z,3843287
/pub2/ndp026c/ship_195112_199712/FEB84O.Z,4064382
/pub2/ndp026c/ship_195112_199712/FEB85O.Z,3991499
/pub2/ndp026c/ship_195112_199712/FEB86O.Z,4151391
/pub2/ndp026c/ship_195112_199712/FEB87O.Z,3873603
/pub2/ndp026c/ship_195112_199712/FEB88O.Z,3947143
/pub2/ndp026c/ship_195112_199712/FEB89O.Z,3242497
/pub2/ndp026c/ship_195112_199712/FEB90O.Z,3599527
/pub2/ndp026c/ship_195112_199712/FEB91O.Z,2984465
/pub2/ndp026c/ship_195112_199712/FEB92O.Z,2735283
/pub2/ndp026c/ship_195112_199712/FEB93O.Z,2537503
/pub2/ndp026c/ship_195112_199712/FEB94O.Z,2502635
